Name;Parent;Level;Occurance;Type;Min;Max;Description
DISCONTINU;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
EFF_O_DAY;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FOLLOW_UP;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
GRP_REQMTS;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MIXED_MRP;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SM_KEY;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
BACKFLUSH;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
INHSEPRODT;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
STGEPERIOD;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
STGE_PD_UN;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
STGE_PD_UN_ISO;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
REPLENTIME;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
REPLACE_PT;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
QUAL_INSP;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CTRL_KEY;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
DOC_REQD;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
LOADINGGRP;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
BATCH_MGMT;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
QUOTAUSAGE;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SERV_LEVEL;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SPLIT_IND;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
AVAILCHECK;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FY_VARIANT;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CORR_FACT;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SETUP_TIME;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
BASE_QTY;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PROC_TIME;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SUP_SOURCE;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
AUTO_P_ORD;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SOURCELIST;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
COMM_CODE;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
COUNTRYORI;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
COUNTRYORI_ISO;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
REGIONORIG;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
EXPIMPGRP;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PROFIT_CTR;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PPC_PL_CAL;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
REP_MANUF;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PL_TI_FNCE;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CONSUMMODE;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
BWD_CONS;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FWD_CONS;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
ISS_ST_LOC;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MRP_GROUP;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
COMP_SCRAP;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CERT_TYPE;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CYCLE_TIME;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
COVPROFILE;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CO_PA_FLD;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CC_PH_INV;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SERNO_PROF;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
REPMANPROF;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
NEG_STOCKS;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
QM_RGMTS;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PLNG_CYCLE;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
ROUND_PROF;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
REFMATCONS;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
REFPLTCONS;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
D_TO_REF_M;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MULT_REF_M;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
AUTO_RESET;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
EX_CERT_ID;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
EX_CERT_NO;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
EX_CERT_DT;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MILIT_ID;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
INSP_INT;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CO_PRODUCT;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PLAN_STRGP;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SLOC_EXPRC;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
BULK_MAT;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CC_FIXED;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
DETERM_GRP;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
QM_AUTHGRP;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PUR_STATUS;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SAFTY_T_ID;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SAFETYTIME;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PLORD_CTRL;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
BATCHENTRY;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PROMSMOOTH;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
UNIT_GROUP;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PVALIDFROM;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SERV_LEV_R;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MATFRGTGRP;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
HANDLG_GRP;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CFOP_CAT;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
EU_LIST_NO;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
EU_MAT_GRP;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CAS_NO;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CTRL_CODE;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
JIT_RELVT;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
DISTR_PROF;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PERIOD_PROFILE_SAFETY_TIME;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MRP_RELEVANCY_DEP_REQUIREMENTS;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
AVAIL_CHECK_ALL_PROJ_SEGMENTS;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
EX_CERT_NO_NEW;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PRODUCTION_SCHEDULER;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PROD_PROF;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MAT_GRP_TRANS;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
OVERALL_PROF;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
UNDER_TOL;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
OVER_TOL;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
UNLIMITED;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SETUP_TIME_PROC;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PROCESSING_TIME;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
BASE_QTY_PROC;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
INTEROP_TIME;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PROD_UNIT;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PROD_UNIT_ISO;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
VARIANCE_KEY;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
ALTERNATIVE_BOM;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
BOM_USAGE;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
TASK_LIST_GRP_NO;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
GROUP_COUNTER;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
TASK_LIST_TYPE;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SPEC_PROC_TYPE;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
LOT_SIZE;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MIN_SAFETY_STK;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
NO_COSTING;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MATERIAL_EXTERNAL;E1BPE1MARCRTX;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1MARCRTX;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1MARCRTX;3;0..1;String;;10;Nº de versão para campo MATERIAL
FOLLOW_UP_EXTERNAL;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FOLLOW_UP_GUID;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FOLLOW_UP_VERSION;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
REFMATCONS_EXTERNAL;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
REFMATCONS_GUID;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
REFMATCONS_VERSION;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PROPSUPPLYAREA;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CONSIGNMENT_CONTROL;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
GI_PR_TIME;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PURCH_ACROSS_PUR_GROUP;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
REF_DETERM_SCHEMA;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MIN_TROC;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MAX_TROC;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
TARGET_STOCK;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SEGMENTATION_STRATEGY;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SEGMENTATION_STATUS;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SEGMENTATION_SCOPE;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CHECK_METHOD;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CONSUMPTION_PRIORITY;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
DISCRETE_BATCH_FLAG;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
ORDER_ALLOCATION_REQ;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
STOCK_PROTECTION_IND;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SEASON_FLAG;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
DEFAULT_STOCK_SEGMENT;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SORT_STOCK_BASED_ON_SEGMENT;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
VARIANT_GROUP;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
BATCH_ASSIGNMENT;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
ATP_MRP_STATUS;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
SEGMENTATION_VALIDFROM;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MATERIAL_LONG;E1BPE1MARCRTX;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
FOLLOW_UP_LONG;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
REFMATCONS_LONG;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
CALENDAR_GROUP;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
DEF_SEG_LONG;E1BPE1MARCRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
E1BPE1MARCEXTRT;IDOC;2;0..999999;Complex;;;Transf.dados Retail - dados do cliente a nível de centro
FUNCTION;E1BPE1MARCEXTRT;3;0..1;String;;3;Função
MATERIAL;E1BPE1MARCEXTRT;3;0..1;String;;18;Nº do material
PLANT;E1BPE1MARCEXTRT;3;0..1;String;;4;Centro
FIELD1;E1BPE1MARCEXTRT;3;0..1;String;;225;Container para dados caractere do comprimento 225
FIELD2;E1BPE1MARCEXTRT;3;0..1;String;;250;Container para dados caractere do comprimento 250
FIELD3;E1BPE1MARCEXTRT;3;0..1;String;;250;Container para dados caractere do comprimento 250
FIELD4;E1BPE1MARCEXTRT;3;0..1;String;;250;Container para dados caractere do comprimento 250
E1BPE1MARCEXTRT1;E1BPE1MARCEXTRT;3;0..1;Complex;;;Transf.dados Retail - dados do cliente a nível de centro
MATERIAL_EXTERNAL;E1BPE1MARCEXTRT1;4;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1MARCEXTRT1;4;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1MARCEXTRT1;4;0..1;String;;10;Nº de versão para campo MATERIAL
MATERIAL_LONG;E1BPE1MARCEXTRT1;4;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1MARCEXTRTX;IDOC;2;0..999999;Complex;;;Transf.dados Retail - barra de seleção para BAPIE1MARCEXTRT
FUNCTION;E1BPE1MARCEXTRTX;3;0..1;String;;3;Função
MATERIAL;E1BPE1MARCEXTRTX;3;0..1;String;;18;Nº do material
PLANT;E1BPE1MARCEXTRTX;3;0..1;String;;4;Centro
FIELD1;E1BPE1MARCEXTRTX;3;0..1;String;;225;Container para dados caractere do comprimento 225
FIELD2;E1BPE1MARCEXTRTX;3;0..1;String;;250;Container para dados caractere do comprimento 250
FIELD3;E1BPE1MARCEXTRTX;3;0..1;String;;250;Container para dados caractere do comprimento 250
FIELD4;E1BPE1MARCEXTRTX;3;0..1;String;;250;Container para dados caractere do comprimento 250
E1BPE1MARCEXTRTX1;E1BPE1MARCEXTRTX;3;0..1;Complex;;;Transf.dados Retail - barra de seleção para BAPIE1MARCEXTRT
MATERIAL_EXTERNAL;E1BPE1MARCEXTRTX1;4;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1MARCEXTRTX1;4;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1MARCEXTRTX1;4;0..1;String;;10;Nº de versão para campo MATERIAL
MATERIAL_LONG;E1BPE1MARCEXTRTX1;4;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1MPOPRT;IDOC;2;0..999999;Complex;;;Transf.dados varejo - parâmetros de previsão
FUNCTION;E1BPE1MPOPRT;3;0..1;String;;3;Função
MATERIAL;E1BPE1MPOPRT;3;0..1;String;;18;Nº do material
PLANT;E1BPE1MPOPRT;3;0..1;String;;4;Centro
FORE_PROF;E1BPE1MPOPRT;3;0..1;String;;4;Perfil de previsão
MODEL_SI;E1BPE1MPOPRT;3;0..1;String;;1;Código de seleção de modelo
MODEL_SP;E1BPE1MPOPRT;3;0..1;String;;1;Processo de seleção de modelo
PARAM_OPT;E1BPE1MPOPRT;3;0..1;String;;1;Código para otimização de parâmetros
OPTIM_LEV;E1BPE1MPOPRT;3;0..1;String;;1;Nível de otimização
INITIALIZE;E1BPE1MPOPRT;3;0..1;String;;1;Código de inicialização
FORE_MODEL;E1BPE1MPOPRT;3;0..1;String;;1;Modelo de previsão
ALPHA_FACT;E1BPE1MPOPRT;3;0..1;String;;5;Fator alfa (alisamento do valor básico)
BETA_FACT;E1BPE1MPOPRT;3;0..1;String;;5;Fator beta (amortecimento do valor de tendência)
GAMMA_FACT;E1BPE1MPOPRT;3;0..1;String;;5;Fator gama (amortecimento de índice sazonal)
DELTA_FACT;E1BPE1MPOPRT;3;0..1;String;;5;Fator delta (amortecimento desvio médio absoluto)
TRACKLIMIT;E1BPE1MPOPRT;3;0..1;String;;7;Limiar de aviso
FORE_DATE;E1BPE1MPOPRT;3;0..1;String;;8;Data da última previsão
HIST_VALS;E1BPE1MPOPRT;3;0..1;String;;4;Núm.dos períodos históricos
INIT_PDS;E1BPE1MPOPRT;3;0..1;String;;4;Nº de períodos para inicialização
SEASON_PDS;E1BPE1MPOPRT;3;0..1;String;;4;Nº de períodos por ciclo sazonal
EXPOST_PDS;E1BPE1MPOPRT;3;0..1;String;;4;Nº períodos para previsão ex-post
FORE_PDS;E1BPE1MPOPRT;3;0..1;String;;4;Nº de períodos de previsão
FIXED_PDS;E1BPE1MPOPRT;3;0..1;String;;4;Períodos fixos
WTG_GROUP;E1BPE1MPOPRT;3;0..1;String;;2;Grupo de ponderação
MATERIAL_EXTERNAL;E1BPE1MPOPRT;3;0..1;String;;40;Nº de material longo para o campo MATERIAL
MATERIAL_GUID;E1BPE1MPOPRT;3;0..1;String;;32;GUID externo para campo MATERIAL
MATERIAL_VERSION;E1BPE1MPOPRT;3;0..1;String;;10;Nº de versão para campo MATERIAL
MATERIAL_LONG;E1BPE1MPOPRT;3;0..1;String;;40;Nº material (40 caracteres, necessário por razões técnicas)
E1BPE1MPOPRTX;IDOC;2;0..999999;Complex;;;Transf.dados varejo - parâmetros de previsão
FUNCTION;E1BPE1MPOPRTX;3;0..1;String;;3;Função
MATERIAL;E1BPE1MPOPRTX;3;0..1;String;;18;Nº do material
PLANT;E1BPE1MPOPRTX;3;0..1;String;;4;Centro
FORE_PROF;E1BPE1MPOPRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MODEL_SI;E1BPE1MPOPRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
MODEL_SP;E1BPE1MPOPRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
PARAM_OPT;E1BPE1MPOPRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
OPTIM_LEV;E1BPE1MPOPRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
INITIALIZE;E1BPE1MPOPRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
FORE_MODEL;E1BPE1MPOPRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
ALPHA_FACT;E1BPE1MPOPRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
BETA_FACT;E1BPE1MPOPRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
GAMMA_FACT;E1BPE1MPOPRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
DELTA_FACT;E1BPE1MPOPRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
TRACKLIMIT;E1BPE1MPOPRTX;3;0..1;String;;1;Info modificação p/respectivo campo dados utilização
